text	service	location	cleanliness	business
For visiting sites in other areas of the city (we loved visiting Frido Kahlo's Blue House in Coyoacan), the hotel will arrange for taxi service.	0.8	0.0	1.0	0.0
The driver can take you from place to place, for a reasonable price.	0.8	0.0	1.0	0.0
This is much safer and far more convenient than hailing taxis from the street.	0.8	0.0	1.0	0.0
As city hotels go........	0.0	0.0	0.0	0.0
Slap bang in the middle of Mong Kok, 25 mins from the airport is this impressive structure connected to a shopping mall which is at best average by HK's high shopping standards.	0.0	0.0	0.0	0.0
Check in on a Thursday evening was rapid we chose this hotel on kowloon side as we were there for business.	0.0	0.0	0.0	0.0
This hotel was The Business.	0.0	0.0	0.0	0.0
StaffImmediate upgrade to larger triple with excellent views.	0.0	0.0	0.0	0.0
Reception staff were first class, concierge service was equally as gracious with an ambundance of local knowledge from advice as to where to get a good pint to the best place for toys, complete with a beware the quality reminder.	0.0	0.0	0.0	0.0
I did require a doctor whilst there as I had forgot to pack some cruical medication that was available on prescription only.	0.0	0.0	0.0	0.0
The duty manager spoke to me in person and advised me to go to my room whilst he sorted this out within 5 minutes I was on the phone to the hotels sub contracted doctor who advised me to travel to see him as it would be quicker and cheaper.	0.0	0.0	0.0	0.0
From pressing the lift buttons for you to helping you in and out of taxi's, to there genuine pleasure in serving you.	0.0	0.0	0.0	0.0
This was a refreshing change and something staff at the supposed super resorts in Dubai (I have Madinat Jumeirah in Mind) should take note of.	0.0	0.0	0.0	0.0
Truly truly gob smacking pioneering customer service with little touches everywhere, amazing gracious service.	0.0	0.0	0.0	0.0
The room, all mod cons, plasma, dvd, stereo, wireless keyboard for the internet (chargeable), quiet and reliable air con, nice window seat built into the ledge, reasonable min bar prices, pillow menu, slippers, gown etc.	0.0	0.0	0.0	0.0
The rooms are fresh, crisp, well maintained, bathrooms are spacious enough and the 'open' bathroom is easily rectified by simply drawing the blinds.	0.0	0.0	0.0	0.0
Restaurants and bars Very good from bar snacks, to the chinese (Ming Court I think?)	0.0	0.0	0.0	0.0
restaurant the food quality is good.	0.0	0.0	0.0	0.0
You do have an awful amount of choice within the attached shopping centre from mcdonalds, deli france, pizzas so if you are budgeting and saving cash for the shops its pitched well for you.LocationDon't be put off by Mong Kok. Its not rough by Uk standards its quite charming and has a chinese bustle to it.	0.0	0.0	0.0	0.0
You are safe and there are more than enough shops in the immediate locality for you to have a browse around.	0.0	0.0	0.0	0.0
There is a shortage of good local bars however but don't worry.	0.0	0.0	0.0	0.0
Its only 60-80 HKD to the Wan Chai bars and central.	0.0	0.0	0.0	0.0
Again same price to the Mall at Harbour city which is a good one in my opinion.	0.0	0.0	0.0	0.0
You can also use the MTR which is 4 mins from the hotel.	0.0	0.0	0.0	0.0
Clean, fast and efficient a pleasure to use, journey time into central/ causeway bay 10 mins max.	0.0	0.0	0.0	0.0
You can also use the star ferry(pennies) on the Kowloon side which will drop you island side adjacent to harbour city mall which is a good spot to take the classic harbour panoramic photo.	0.0	0.0	0.0	0.0
I have no qualms about staying Kowloon side the hotels tend to be cheaper.	0.0	0.0	0.0	0.0
OverallI've been a very lazy trip advisor for years.	0.0	0.0	0.0	0.0
I should have posted reviews about the Atlantis Bahamas, Loewes Miami beach, Mina A Salam Dubai, Westin Times Square New York, numerous eastern shangri la's.	0.0	0.0	0.0	0.0
This hotel beats the pants off them and I will be using them again in April/mayThis Hotel its not a beach resort if it was the sand would be raked hourly men would clean your sunglasses every 15 minutes, fruit cocktails on sticks, cucumbers for the eyes etc.	0.0	0.0	0.0	0.0
The hotel and its staff are excellent go and enjoy a fantastic city hotel.	0.0	0.0	0.0	0.0
Flights Virgin (Direct booking) Truly Rubbish service both ways and I like Virgin.	0.0	0.0	0.0	0.0
Hotel Booked via expedia excellent rate, though Asiarooms.	0.0	0.0	0.0	0.0
com had excellent rates for April 2008 when I last checked.	0.0	0.0	0.0	0.0
Hotel Vintage Park	0.0	0.0	0.0	0.0
I just got back from staying at Hotel Vintage Park and their staff is excellent.	0.0	0.0	0.0	0.0
We were celebrating our 1st yr anniversary and the hotel upgraded our room to a King Premiere and gave us a complimentary bottle of champagne.	0.0	0.0	0.0	0.0
The hotel is located in a pretty good location, in the shopping district and about a 1/2 mile walk to Pike's Market.	0.0	0.0	0.0	0.0
The hotel itself is small and older but the staff makes up for it.	0.0	0.0	0.0	0.0
Heart of HollywoodO	0.6	1.0	0.8	0.0
It is in a great location for the Hollywood area, it is right next to a subway stop, but to get around in Los Angeles you will need a car.	0.6	1.0	0.8	0.0
The room was comfortable with a great view of Los Angeles.	0.6	1.0	0.8	0.0
We were placed next to the service elevator and the walls were on the thin side.	0.6	1.0	0.8	0.0
So, be sure to tell them in advance if noise bothers you.	0.6	1.0	0.8	0.0
The bed was comfortable.	0.6	1.0	0.8	0.0
The food was expensive in the hotel.	0.6	1.0	0.8	0.0
Though, there are a significant number of places to eat within walking distance.	0.6	1.0	0.8	0.0
The lobby is somewhat chic and the neighborhood is a very typical Hollywood neighbor hood.	0.6	1.0	0.8	0.0
It is safe to walk except take care at night.I would recommend the hotel for first time visitors.	0.6	1.0	0.8	0.0
Good location shame	0.6	0.6	0.8	0.0
Hollywood is such a dump The hotel is fine and is a short walk to the Hollywood Highland or the Hollywood Bowl.	0.6	0.6	0.8	0.0
The lobby is very small and looks newly refitted.	0.6	0.6	0.8	0.0
The rooms are clean and modern we were on the top floor in a room overlooking the pool so we had a good view of the hills and had no noise problems.	0.6	0.6	0.8	0.0
The resturant serves a good buffet breakfast for around $12 which is well worth it.	0.6	0.6	0.8	0.0
There is a Subway Starbucks store over the road which is very handy.	0.6	0.6	0.8	0.0
Just Fantastic I stayed there for 3 nights on my	0.8	0.0	1.0	0.0
Easter holidays and all I can say is that the place was great.	0.8	0.0	1.0	0.0
The room was small but not tiny.	0.8	0.0	1.0	0.0
The bed was very comfortable and everything was kept really clean.	0.8	0.0	1.0	0.0
The bathroom was small but perfect with a powerful shower.	0.8	0.0	1.0	0.0
All the tiles had been changed recently and the walls painted (it still smelt of paint).	0.8	0.0	1.0	0.0
My room was number 9 and was really quiet.	0.8	0.0	1.0	0.0
Breakfast was very good, you could choose between coffee or tea, orange juice or cereal, fried egg, grilled bacon and baked beens, two boiled eggs or ham and tomato, and also they gave you toast with butter, jam and marmalade.	0.8	0.0	1.0	0.0
The staff was kind and helpful, always smily.	0.8	0.0	1.0	0.0
The location was just perfect, very close to Victoria Station in a very nice and quiet neighbourhood.	0.8	0.0	1.0	0.0
Bus n24 stops opposite the hotel and goes to Westminster, the Parliament, Trafalgar Square, Leicester Square, Tottenham Court (British Museum), Camden Town........Absolutely convenient.	0.8	0.0	1.0	0.0
There were underground stations five minutes away (Victoria and Pimlico) but the bus was better and not so crowded.	0.8	0.0	1.0	0.0
There were also plenty of restaurants and pubs nearby.	0.8	0.0	1.0	0.0
I can recommend a Turkish restaurant in Wilton Road called Mezze (but book in advance if you want to have dinner there as it's quite busy).	0.8	0.0	1.0	0.0
There was a Sainsbury's supermarket close to the hotel and also a Tesco.I will definitely stay there again!!!!	0.8	0.0	1.0	0.0
What?!	0.8	0.8	0.4	0.6
Just Ok	0.8	0.8	0.4	0.6
My husband and I stayed here for a quick weekend trip and besides the location were not all that impressed.	0.8	0.8	0.4	0.6
The cava at reception is a nice touch though we had to ask for a glass (?)	0.8	0.8	0.4	0.6
We were in Gravina II which I think might be a newer section on the 5th floor.	0.8	0.8	0.4	0.6
Because we were traveling with a small child we needed to use the elevator which barely held myself and a child, but you still had to go up stairs to get to the elevator to Gravina II.	0.8	0.8	0.4	0.6
THE MOVING FURNITURE SOUND UNCOVERED, it is the ceiling mounted radio speaker!!	0.8	0.8	0.4	0.6
For some reason the radio can be controlled on the headboard of the bed and the speaker is mounted in the ceiling.	0.8	0.8	0.4	0.6
Cool I guess, but the problem is even on volume as low as it will go it comes on supper supper loud with this Errerrrt sound, and you quickly turn it back off.	0.8	0.8	0.4	0.6
Once we did it we started noticing others doing the same thing which does sound like furniture moving.	0.8	0.8	0.4	0.6
The room initially looked good until closer inspection showed molding coming unglued and loose caulking in the shower.	0.8	0.8	0.4	0.6
Not that big of a deal but maybe spend the $$ fixing these instead of a celing mounted radio that is useless!	0.8	0.8	0.4	0.6
We were lucky enough not to get the two twin beds pushed together although this was the hardest bed I have slept on.	0.8	0.8	0.4	0.6
(another place that $$ could have gone)The breakfast is crap I tell you!	0.8	0.8	0.4	0.6
and was more worth the 10Euros with the discount on the first day.	0.8	0.8	0.4	0.6
Take a left when you exit the hotel and there is a wonderful bakery down the next street open early for freash breakfast.	0.8	0.8	0.4	0.6
WAYYY better than my runny eggs and 4EUro Coke at the hotel.	0.8	0.8	0.4	0.6
On the other hand the staff was very friendly and honest.	0.8	0.8	0.4	0.6
Im not saying this isnt a good hotel for the price and location, but I would look around before I would stay here again.	0.8	0.8	0.4	0.6
Great Location and really clean	0.0	0.0	0.0	0.0
Myslef and 10 friends stayed here for 5 nights over the first weekend in December.	0.0	0.0	0.0	0.0
The Courtyard is very clean and is in a great location only 10 mins from Macys/Newbury Street.	0.0	0.0	0.0	0.0
I would definitely stay there again.	0.0	0.0	0.0	0.0
However, just a couple of small things - one of our triple rooms was really small, only fit as a double and there was no mirror in the bedroom at all, just the bathroom mirror so it was a bit of hassle when 3 women were getting ready to go out.	0.0	0.0	0.0	0.0
So if you are checking in and they allocate room 1238, make sure you have your own mirror.	0.0	0.0	0.0	0.0
Overall a great stay and the shopping was brill, much better than NY.	0.0	0.0	0.0	0.0
stay away Just came back from eight nighjts at this hotel.	0.0	0.0	0.0	0.0
Stay elsewhere if at all possible.	0.0	0.0	0.0	0.0
Situated in a section of Madrid east of the Retiro park, you could be anywhere where high rise buildings predominate.	0.0	0.0	0.0	0.0
No atmosphere.	0.0	0.0	0.0	0.0
Inconvenient to everything.	0.0	0.0	0.0	0.0
Everything in hotel done on the cheap.	0.0	0.0	0.0	0.0
Clean.	0.0	0.0	0.0	0.0
Staff disorganized and surly.	0.0	0.0	0.0	0.0
Even refused to call for taxis.	0.0	0.0	0.0	0.0
Breakfast lackluster.	0.0	0.0	0.0	0.0
See my review of Senator Gran Via where I stayed the preceding week.	0.0	0.0	0.0	0.0
Well placed hotel	0.6	0.8	1.0	0.0
Booked this hotel because of reviews in Trip Advisor.	0.6	0.8	1.0	0.0
It is very well placed for central Paris - 10 minutes walk to Eiffel Tower, Pont d'Alma.	0.6	0.8	1.0	0.0
Well served by buses and a metro station less than 5 minutes walk away.	0.6	0.8	1.0	0.0
Plenty of eating places with varied prices all around.	0.6	0.8	1.0	0.0
Small supermarket and patisserie literally a minute from hotelOn a quiet, narrow street, the hotel is small but quiet.	0.6	0.8	1.0	0.0
We had a room with double and single bed and it was a reasonable size.	0.6	0.8	1.0	0.0
Shower area was small though and door didn't fit so the floor got wet!	0.6	0.8	1.0	0.0
I liked that wine and soft drinks were available with honesty payments and a fridge to store your own purchases but felt it was a lack that there was no coffee or tea-making facilities either in room or in area where could have lunch.	0.6	0.8	1.0	0.0
It was good to have that area, but there wasn't anywhere really comfortable to sit either in eating area or your room.	0.6	0.8	1.0	0.0
The TV was really high up and awkward to see.	0.6	0.8	1.0	0.0
Beautiful resort Just got back last night from a one week stay at the Sirenis Cocotal.	0.0	0.0	0.0	0.0
